order_id,date,product,region,segment,quantity,unit_price,discount,customer_age,customer_loyalty_years,marketing_spend,competitor_price_index,revenue,profit_margin,profit,month,year,quarter,product_encoded,region_encoded,segment_encoded
ORD-02423,2022-06-24,Monitor,Central,Retail,13,128.25,0.07,25,6.6,1374.46,0.91,1550.54,0.394,610.91,6,2022,2,3,0,2
ORD-02424,2022-06-24,Keyboard,West,SMB,14,1238.68,0.22,34,3.0,2950.59,1.04,13526.39,0.163,2204.8,6,2022,2,1,4,3
ORD-02425,2022-06-25,Laptop,Central,Retail,10,1448.68,0.05,48,8.6,4509.68,0.85,13762.46,0.213,2931.4,6,2022,2,2,0,2
ORD-02426,2022-06-25,Headphones,West,SMB,4,769.06,0.18,43,5.4,4660.95,1.11,2522.52,0.459,1157.84,6,2022,2,0,4,3
ORD-02427,2022-06-25,Tablet,East,SMB,15,470.05,0.26,28,1.4,3682.67,0.88,5217.56,0.168,876.55,6,2022,2,6,1,3
ORD-02428,2022-06-25,Webcam,North,Online,8,1098.38,0.14,47,2.7,3665.58,1.15,7556.85,0.353,2667.57,6,2022,2,7,2,1
ORD-02429,2022-06-26,Phone,Central,SMB,15,1674.72,0.22,28,3.2,1459.07,0.98,19594.22,0.226,4428.29,6,2022,2,5,0,3
ORD-02430,2022-06-26,Monitor,West,Online,14,680.92,0.25,20,8.9,4949.83,0.84,7149.66,0.133,950.9,6,2022,2,3,4,1
ORD-02431,2022-06-26,Tablet,East,Online,9,542.32,0.04,57,7.7,1293.06,0.95,4685.64,0.189,885.59,6,2022,2,6,1,1
ORD-02432,2022-06-26,Monitor,Central,Online,3,593.92,0.21,57,8.3,538.09,1.11,1407.59,0.448,630.6,6,2022,2,3,0,1
ORD-02433,2022-06-26,Headphones,South,Retail,15,1900.81,0.28,38,0.5,4889.16,0.83,20528.75,0.464,9525.34,6,2022,2,0,3,2
ORD-02434,2022-06-26,Monitor,East,Online,17,750.59,0.17,52,5.8,848.94,1.05,10590.82,0.268,2838.34,6,2022,2,3,1,1
ORD-02435,2022-06-26,Phone,Central,SMB,16,57.03,0.06,45,10.0,2655.91,1.0,857.73,0.348,298.49,6,2022,2,5,0,3
ORD-02436,2022-06-27,Webcam,East,Retail,4,1574.28,0.04,39,7.9,2394.39,0.92,6045.24,0.308,1861.93,6,2022,2,7,1,2
ORD-02437,2022-06-27,Mouse,North,SMB,11,1413.59,0.08,59,1.2,4256.21,1.1,14305.53,0.212,3032.77,6,2022,2,4,2,3
ORD-02438,2022-06-27,Mouse,North,Retail,8,300.71,0.03,68,6.8,2043.63,0.82,2333.51,0.238,555.38,6,2022,2,4,2,2
ORD-02439,2022-06-28,Headphones,North,SMB,3,1970.56,0.15,63,7.5,2560.69,1.0,5024.93,0.311,1562.75,6,2022,2,0,2,3
ORD-02440,2022-06-28,Mouse,South,Enterprise,19,1235.72,0.02,35,5.1,314.31,1.0,23009.11,0.378,8697.44,6,2022,2,4,3,0
ORD-02441,2022-06-28,Keyboard,North,Enterprise,14,1026.52,0.07,40,0.8,1118.4,0.83,13365.29,0.24,3207.67,6,2022,2,1,2,0
ORD-02442,2022-06-30,Laptop,South,Enterprise,9,795.33,0.13,43,0.3,4181.68,0.85,6227.43,0.38,2366.42,6,2022,2,2,3,0
ORD-02443,2022-06-30,Keyboard,North,SMB,3,1802.41,0.14,52,9.4,2443.97,0.96,4650.22,0.484,2250.71,6,2022,2,1,2,3
ORD-02444,2022-06-30,Tablet,East,Retail,4,525.73,0.17,46,2.6,1231.57,1.01,1745.42,0.11,192.0,6,2022,2,6,1,2
ORD-02445,2022-06-30,Keyboard,Central,Online,4,607.25,0.21,69,3.8,1907.65,0.82,1918.91,0.166,318.54,6,2022,2,1,0,1
ORD-02446,2022-06-30,Tablet,Central,Online,11,288.7,0.01,63,8.0,1496.97,0.8,3143.94,0.467,1468.22,6,2022,2,6,0,1
ORD-02447,2022-06-30,Tablet,North,SMB,19,1530.28,0.02,28,6.9,2825.48,0.88,28493.81,0.129,3675.7,6,2022,2,6,2,3
ORD-02448,2022-06-30,Laptop,Central,SMB,16,1211.32,0.02,59,9.7,352.09,1.0,18993.5,0.406,7711.36,6,2022,2,2,0,3
ORD-02449,2022-06-30,Phone,North,SMB,17,1237.68,0.13,63,0.9,1202.35,0.82,18305.29,0.35,6406.85,6,2022,2,5,2,3
ORD-02450,2022-07-01,Webcam,North,SMB,10,476.02,0.01,18,7.1,1839.33,1.09,4712.6,0.119,560.8,7,2022,3,7,2,3
ORD-02451,2022-07-01,Headphones,West,Online,17,1319.78,0.22,33,0.8,4648.25,0.86,17500.28,0.1,1750.03,7,2022,3,0,4,1
ORD-02452,2022-07-01,Laptop,West,Retail,16,1542.64,0.07,42,0.0,3154.06,1.11,22954.48,0.301,6909.3,7,2022,3,2,4,2
ORD-02453,2022-07-01,Headphones,West,Online,6,747.88,0.28,55,1.2,2570.84,0.88,3230.84,0.147,474.93,7,2022,3,0,4,1
ORD-02454,2022-07-02,Mouse,South,SMB,7,1612.63,0.15,35,6.2,1035.03,0.94,9595.15,0.449,4308.22,7,2022,3,4,3,3
ORD-02455,2022-07-02,Mouse,West,Enterprise,14,730.14,0.13,33,6.8,2833.48,0.99,8893.11,0.292,2596.79,7,2022,3,4,4,0
ORD-02456,2022-07-02,Keyboard,North,Online,11,1528.37,0.23,36,4.4,4652.15,0.94,12945.29,0.194,2511.39,7,2022,3,1,2,1
ORD-02457,2022-07-03,Tablet,East,Enterprise,12,115.77,0.21,33,0.5,2874.92,0.81,1097.5,0.167,183.28,7,2022,3,6,1,0
ORD-02458,2022-07-03,Monitor,West,Enterprise,14,1124.77,0.18,22,6.3,907.39,1.16,12912.36,0.434,5603.96,7,2022,3,3,4,0
ORD-02459,2022-07-03,Monitor,West,SMB,5,1940.58,0.28,44,0.9,4985.88,0.91,6986.09,0.387,2703.62,7,2022,3,3,4,3
ORD-02460,2022-07-03,Headphones,East,Online,5,1963.43,0.13,61,1.4,2544.4,0.85,8540.92,0.387,3305.34,7,2022,3,0,1,1
ORD-02461,2022-07-04,Tablet,North,Retail,15,599.42,0.24,23,5.1,1665.82,0.85,6833.39,0.134,915.67,7,2022,3,6,2,2
ORD-02462,2022-07-04,Headphones,South,Online,1,910.73,0.11,51,3.4,2566.54,1.19,810.55,0.35,283.69,7,2022,3,0,3,1
ORD-02463,2022-07-04,Laptop,West,Retail,9,172.81,0.25,33,4.6,1392.08,0.85,1166.47,0.448,522.58,7,2022,3,2,4,2
ORD-02464,2022-07-04,Phone,East,Retail,3,1753.02,0.08,40,6.4,248.83,0.94,4838.34,0.406,1964.37,7,2022,3,5,1,2
ORD-02465,2022-07-04,Webcam,North,SMB,4,1158.72,0.09,60,1.6,4458.65,0.83,4217.74,0.147,620.01,7,2022,3,7,2,3
ORD-02466,2022-07-05,Laptop,Central,Retail,16,800.95,0.2,61,8.9,2201.48,1.09,10252.16,0.48,4921.04,7,2022,3,2,0,2
ORD-02467,2022-07-05,Tablet,South,Online,7,269.9,0.06,49,5.6,3789.17,1.04,1775.94,0.128,227.32,7,2022,3,6,3,1
ORD-02468,2022-07-05,Tablet,East,Online,14,1896.2,0.07,60,0.2,4859.15,1.01,24688.52,0.323,7974.39,7,2022,3,6,1,1
ORD-02469,2022-07-05,Phone,East,Enterprise,16,1083.93,0.09,40,6.3,3199.68,1.14,15782.02,0.478,7543.81,7,2022,3,5,1,0
ORD-02470,2022-07-06,Headphones,East,Retail,18,601.71,0.2,37,4.6,3488.92,1.03,8664.62,0.429,3717.12,7,2022,3,0,1,2
ORD-02471,2022-07-06,Keyboard,West,SMB,16,732.92,0.27,36,7.0,4721.88,1.18,8560.51,0.372,3184.51,7,2022,3,1,4,3
ORD-02472,2022-07-06,Keyboard,Central,SMB,16,577.86,0.2,46,7.8,2631.12,1.05,7396.61,0.443,3276.7,7,2022,3,1,0,3
ORD-02473,2022-07-07,Phone,South,Online,2,1223.53,0.25,25,9.4,1667.51,0.94,1835.3,0.369,677.23,7,2022,3,5,3,1
ORD-02474,2022-07-07,Keyboard,North,Retail,10,1863.43,0.16,46,10.0,4614.78,0.81,15652.81,0.122,1909.64,7,2022,3,1,2,2
ORD-02475,2022-07-07,Monitor,North,SMB,7,1720.55,0.02,35,5.5,438.07,1.09,11802.97,0.24,2832.71,7,2022,3,3,2,3
ORD-02476,2022-07-07,Keyboard,Central,Retail,15,947.74,0.03,22,5.6,1151.58,0.95,13789.62,0.271,3736.99,7,2022,3,1,0,2
ORD-02477,2022-07-07,Keyboard,East,Retail,9,1661.67,0.17,29,0.2,1772.2,1.04,12412.67,0.319,3959.64,7,2022,3,1,1,2
ORD-02478,2022-07-08,Keyboard,East,Enterprise,7,875.06,0.1,27,8.7,3932.35,1.15,5512.88,0.192,1058.47,7,2022,3,1,1,0
ORD-02479,2022-07-08,Monitor,East,SMB,16,542.0,0.07,64,0.3,4529.12,0.8,8064.96,0.452,3645.36,7,2022,3,3,1,3
ORD-02480,2022-07-08,Headphones,East,Enterprise,3,1967.66,0.14,54,6.3,2313.75,1.1,5076.56,0.191,969.62,7,2022,3,0,1,0
ORD-02481,2022-07-08,Keyboard,East,SMB,17,642.58,0.2,34,1.0,1502.03,0.97,8739.09,0.363,3172.29,7,2022,3,1,1,3
ORD-02482,2022-07-08,Mouse,Central,Retail,8,681.26,0.12,49,2.9,1830.73,0.85,4796.07,0.451,2163.03,7,2022,3,4,0,2
ORD-02483,2022-07-08,Monitor,West,SMB,2,1979.9,0.24,21,1.4,3317.08,1.03,3009.45,0.393,1182.71,7,2022,3,3,4,3
ORD-02484,2022-07-09,Phone,South,Online,3,311.16,0.22,48,1.4,874.23,1.01,728.11,0.154,112.13,7,2022,3,5,3,1
ORD-02485,2022-07-09,Laptop,East,Retail,8,1533.04,0.22,43,0.7,2782.41,1.14,9566.17,0.481,4601.33,7,2022,3,2,1,2
ORD-02486,2022-07-10,Phone,West,SMB,2,1874.83,0.3,29,3.2,2983.37,1.01,2624.76,0.137,359.59,7,2022,3,5,4,3
ORD-02487,2022-07-10,Laptop,North,Enterprise,19,1048.0,0.09,35,4.2,3568.49,1.13,18119.92,0.18,3261.59,7,2022,3,2,2,0
ORD-02488,2022-07-11,Webcam,Central,Enterprise,17,54.92,0.19,25,4.6,3059.1,1.02,756.25,0.156,117.98,7,2022,3,7,0,0
ORD-02489,2022-07-11,Phone,West,Retail,5,781.36,0.26,49,4.4,575.08,0.98,2891.03,0.367,1061.01,7,2022,3,5,4,2
ORD-02490,2022-07-11,Mouse,East,Enterprise,17,267.56,0.17,37,5.2,3475.11,0.95,3775.27,0.423,1596.94,7,2022,3,4,1,0
ORD-02491,2022-07-11,Laptop,East,Retail,10,861.57,0.24,66,8.6,206.56,0.87,6547.93,0.195,1276.85,7,2022,3,2,1,2
ORD-02492,2022-07-11,Laptop,East,Retail,9,1590.55,0.12,57,6.3,2012.51,1.03,12597.16,0.492,6197.8,7,2022,3,2,1,2
ORD-02493,2022-07-11,Tablet,West,Retail,6,905.49,0.18,30,0.2,2143.61,1.02,4455.01,0.156,694.98,7,2022,3,6,4,2
ORD-02494,2022-07-11,Laptop,East,SMB,11,892.25,0.02,40,1.7,671.49,1.19,9618.46,0.226,2173.77,7,2022,3,2,1,3
ORD-02495,2022-07-12,Laptop,West,Retail,2,1135.74,0.3,20,3.5,148.3,0.96,1590.04,0.296,470.65,7,2022,3,2,4,2
ORD-02496,2022-07-12,Tablet,East,Enterprise,12,1184.3,0.24,52,9.5,448.69,0.97,10800.82,0.424,4579.55,7,2022,3,6,1,0
ORD-02497,2022-07-12,Keyboard,North,Online,12,1719.78,0.26,56,0.8,2286.87,0.87,15271.65,0.251,3833.18,7,2022,3,1,2,1
ORD-02498,2022-07-13,Keyboard,North,SMB,16,651.29,0.21,67,7.1,1277.74,1.04,8232.31,0.172,1415.96,7,2022,3,1,2,3
ORD-02499,2022-07-13,Tablet,South,Enterprise,12,1652.26,0.06,38,0.3,438.0,1.14,18637.49,0.286,5330.32,7,2022,3,6,3,0
ORD-02500,2022-07-13,Monitor,East,Retail,18,1153.57,0.01,24,3.6,1356.39,0.9,20556.62,0.291,5981.98,7,2022,3,3,1,2
ORD-02501,2022-07-13,Webcam,East,Retail,13,636.03,0.26,43,7.7,2691.23,0.8,6118.61,0.106,648.57,7,2022,3,7,1,2
ORD-02502,2022-07-13,Laptop,West,Online,15,625.5,0.12,40,3.4,3736.48,1.08,8256.6,0.108,891.71,7,2022,3,2,4,1
ORD-02503,2022-07-13,Laptop,West,Enterprise,16,754.22,0.08,49,4.3,2118.81,0.81,11102.12,0.211,2342.55,7,2022,3,2,4,0
ORD-02504,2022-07-13,Tablet,East,SMB,4,1264.25,0.17,19,9.1,3104.43,0.96,4197.31,0.396,1662.13,7,2022,3,6,1,3
ORD-02505,2022-07-13,Tablet,South,Enterprise,12,500.08,0.13,56,0.7,3024.15,1.05,5220.84,0.246,1284.33,7,2022,3,6,3,0
ORD-02506,2022-07-13,Monitor,East,Retail,17,1844.65,0.2,19,5.3,4491.94,0.95,25087.24,0.184,4616.05,7,2022,3,3,1,2
ORD-02507,2022-07-13,Mouse,West,SMB,1,1171.08,0.15,56,3.7,979.03,0.9,995.42,0.145,144.34,7,2022,3,4,4,3
ORD-02508,2022-07-14,Keyboard,East,Retail,18,1844.03,0.21,63,9.6,2434.51,1.12,26222.11,0.212,5559.09,7,2022,3,1,1,2
ORD-02509,2022-07-14,Phone,West,Retail,16,140.49,0.26,32,7.9,3195.97,0.92,1663.4,0.293,487.38,7,2022,3,5,4,2
ORD-02510,2022-07-14,Mouse,East,Enterprise,1,718.09,0.06,33,1.2,2646.64,0.87,675.0,0.137,92.48,7,2022,3,4,1,0
ORD-02511,2022-07-14,Headphones,Central,Online,10,94.47,0.1,43,9.3,2306.67,0.96,850.23,0.106,90.12,7,2022,3,0,0,1
ORD-02512,2022-07-14,Keyboard,West,Retail,19,580.89,0.13,25,2.1,4869.95,0.85,9602.11,0.151,1449.92,7,2022,3,1,4,2
ORD-02513,2022-07-14,Laptop,South,Enterprise,16,1730.91,0.29,33,0.8,4715.87,1.08,19663.14,0.395,7766.94,7,2022,3,2,3,0
ORD-02514,2022-07-14,Headphones,Central,SMB,14,121.39,0.11,38,5.4,3096.13,1.08,1512.52,0.287,434.09,7,2022,3,0,0,3
ORD-02515,2022-07-15,Mouse,East,Online,2,900.49,0.11,56,7.4,2253.92,0.81,1602.87,0.278,445.6,7,2022,3,4,1,1
ORD-02516,2022-07-15,Tablet,West,Retail,6,279.26,0.2,28,7.2,3801.37,1.08,1340.45,0.108,144.77,7,2022,3,6,4,2
ORD-02517,2022-07-15,Monitor,Central,Retail,5,862.84,0.13,41,5.3,2613.38,0.92,3753.35,0.384,1441.29,7,2022,3,3,0,2
ORD-02518,2022-07-15,Keyboard,South,SMB,12,1685.76,0.29,53,4.9,4978.29,1.06,14362.68,0.181,2599.65,7,2022,3,1,3,3
ORD-02519,2022-07-15,Monitor,West,Enterprise,4,1264.99,0.27,35,9.7,3461.09,1.08,3693.77,0.136,502.35,7,2022,3,3,4,0
ORD-02520,2022-07-15,Headphones,Central,Retail,4,1486.67,0.15,40,8.2,433.98,0.91,5054.68,0.437,2208.9,7,2022,3,0,0,2
ORD-02521,2022-07-16,Keyboard,Central,SMB,5,730.75,0.19,30,7.0,2069.36,0.87,2959.54,0.294,870.1,7,2022,3,1,0,3
ORD-02522,2022-07-17,Webcam,Central,Retail,7,1891.58,0.02,66,2.0,3678.3,1.13,12976.24,0.4,5190.5,7,2022,3,7,0,2
ORD-02523,2022-07-17,Webcam,North,Enterprise,6,1433.06,0.21,61,8.2,4227.61,1.1,6792.7,0.429,2914.07,7,2022,3,7,2,0
ORD-02524,2022-07-17,Mouse,East,Online,13,872.51,0.21,67,7.5,4085.51,1.13,8960.68,0.486,4354.89,7,2022,3,4,1,1
ORD-02525,2022-07-17,Laptop,West,Enterprise,4,881.61,0.11,59,9.9,4888.46,0.97,3138.53,0.349,1095.35,7,2022,3,2,4,0
ORD-02526,2022-07-17,Webcam,West,Enterprise,13,1841.43,0.07,56,1.3,2496.69,0.98,22262.89,0.127,2827.39,7,2022,3,7,4,0
ORD-02527,2022-07-17,Webcam,West,Enterprise,4,1173.99,0.27,61,7.2,786.33,0.94,3428.05,0.323,1107.26,7,2022,3,7,4,0
ORD-02528,2022-07-17,Phone,Central,SMB,10,1427.44,0.13,61,9.8,3295.99,1.0,12418.73,0.304,3775.29,7,2022,3,5,0,3
ORD-02529,2022-07-18,Monitor,East,Retail,1,863.22,0.2,62,4.6,446.67,1.06,690.58,0.123,84.94,7,2022,3,3,1,2
ORD-02530,2022-07-18,Monitor,South,Online,8,486.2,0.01,18,7.3,4870.26,1.13,3850.7,0.223,858.71,7,2022,3,3,3,1
ORD-02531,2022-07-18,Webcam,West,SMB,7,1460.94,0.12,24,9.8,3816.81,0.87,8999.39,0.265,2384.84,7,2022,3,7,4,3
ORD-02532,2022-07-18,Phone,East,Enterprise,5,1235.26,0.25,65,5.5,4912.53,0.96,4632.23,0.164,759.69,7,2022,3,5,1,0
ORD-02533,2022-07-18,Monitor,East,Online,3,1027.62,0.12,65,7.0,1948.54,0.98,2712.92,0.104,282.14,7,2022,3,3,1,1
ORD-02534,2022-07-19,Monitor,North,Enterprise,15,1266.84,0.18,38,0.2,177.4,1.0,15582.13,0.403,6279.6,7,2022,3,3,2,0
ORD-02535,2022-07-19,Keyboard,West,Enterprise,17,456.16,0.06,33,5.2,2654.32,1.02,7289.44,0.441,3214.64,7,2022,3,1,4,0
ORD-02536,2022-07-19,Keyboard,Central,Enterprise,13,1598.18,0.12,65,2.6,693.8,1.12,18283.18,0.192,3510.37,7,2022,3,1,0,0
ORD-02537,2022-07-20,Phone,East,Online,15,1898.92,0.28,31,1.3,3430.18,1.15,20508.34,0.102,2091.85,7,2022,3,5,1,1
ORD-02538,2022-07-20,Headphones,East,Retail,19,1787.65,0.17,60,7.1,2538.0,0.86,28191.24,0.456,12855.21,7,2022,3,0,1,2
ORD-02539,2022-07-20,Laptop,South,Enterprise,14,676.8,0.27,68,0.4,3791.89,1.09,6916.9,0.154,1065.2,7,2022,3,2,3,0
ORD-02540,2022-07-20,Mouse,North,Retail,13,841.71,0.27,60,9.0,1526.24,0.99,7987.83,0.261,2084.82,7,2022,3,4,2,2
ORD-02541,2022-07-20,Webcam,East,Online,12,1626.38,0.28,19,5.2,4162.91,0.97,14051.92,0.246,3456.77,7,2022,3,7,1,1
ORD-02542,2022-07-20,Webcam,East,Online,9,1210.48,0.27,48,6.5,3289.02,0.85,7952.85,0.166,1320.17,7,2022,3,7,1,1
ORD-02543,2022-07-21,Mouse,Central,Enterprise,3,1118.43,0.0,56,2.5,4939.78,0.83,3355.29,0.34,1140.8,7,2022,3,4,0,0
ORD-02544,2022-07-21,Webcam,Central,Retail,11,1856.95,0.28,26,1.8,974.93,1.19,14707.04,0.467,6868.19,7,2022,3,7,0,2
ORD-02545,2022-07-21,Webcam,South,Retail,10,1095.25,0.04,58,2.4,350.75,1.06,10514.4,0.305,3206.89,7,2022,3,7,3,2
ORD-02546,2022-07-22,Headphones,South,Enterprise,1,1054.13,0.01,31,2.3,4270.14,0.98,1043.59,0.489,510.32,7,2022,3,0,3,0
ORD-02547,2022-07-22,Monitor,South,SMB,17,131.94,0.02,27,8.6,1758.41,1.1,2198.12,0.176,386.87,7,2022,3,3,3,3
ORD-02548,2022-07-23,Laptop,Central,SMB,13,185.36,0.1,65,7.9,2213.11,0.84,2168.71,0.439,952.06,7,2022,3,2,0,3
ORD-02549,2022-07-23,Webcam,Central,Online,14,64.47,0.19,41,8.5,4635.77,1.04,731.09,0.203,148.41,7,2022,3,7,0,1
ORD-02550,2022-07-23,Phone,North,Online,1,1830.83,0.12,67,7.3,2259.41,1.06,1611.13,0.2,322.23,7,2022,3,5,2,1
ORD-02551,2022-07-23,Headphones,West,SMB,2,846.35,0.01,50,6.4,1560.29,0.98,1675.77,0.147,246.34,7,2022,3,0,4,3
ORD-02552,2022-07-24,Webcam,West,SMB,2,963.69,0.14,51,5.3,391.53,0.9,1657.55,0.445,737.61,7,2022,3,7,4,3
ORD-02553,2022-07-24,Phone,North,SMB,7,1698.5,0.13,37,2.7,2270.38,1.18,10343.86,0.39,4034.11,7,2022,3,5,2,3
ORD-02554,2022-07-24,Keyboard,West,Enterprise,9,1238.03,0.23,45,7.1,3309.26,0.92,8579.55,0.237,2033.35,7,2022,3,1,4,0
ORD-02555,2022-07-24,Monitor,Central,Enterprise,4,1238.53,0.08,21,1.4,1418.96,0.85,4557.79,0.24,1093.87,7,2022,3,3,0,0
ORD-02556,2022-07-24,Tablet,West,Enterprise,2,628.24,0.07,51,5.1,3617.12,1.05,1168.53,0.438,511.82,7,2022,3,6,4,0
ORD-02557,2022-07-24,Webcam,Central,Enterprise,19,1676.12,0.08,21,2.0,2443.49,1.03,29298.58,0.471,13799.63,7,2022,3,7,0,0
ORD-02558,2022-07-25,Phone,North,Enterprise,5,373.37,0.09,23,5.0,4304.73,1.1,1698.83,0.341,579.3,7,2022,3,5,2,0
ORD-02559,2022-07-25,Headphones,South,Enterprise,9,153.64,0.18,39,2.9,892.51,1.1,1133.86,0.263,298.21,7,2022,3,0,3,0
ORD-02560,2022-07-25,Monitor,North,Online,13,423.63,0.14,21,0.5,3809.69,1.05,4736.18,0.121,573.08,7,2022,3,3,2,1
ORD-02561,2022-07-25,Laptop,West,Retail,12,572.09,0.1,67,5.0,4669.51,0.88,6178.57,0.151,932.96,7,2022,3,2,4,2
ORD-02562,2022-07-25,Headphones,Central,Online,19,600.51,0.11,22,1.8,3732.85,1.15,10154.62,0.157,1594.28,7,2022,3,0,0,1
ORD-02563,2022-07-26,Keyboard,West,Retail,9,1357.5,0.11,28,1.6,2089.09,0.9,10873.58,0.211,2294.33,7,2022,3,1,4,2
ORD-02564,2022-07-26,Mouse,West,Online,10,474.76,0.29,62,3.8,1229.23,0.84,3370.8,0.203,684.27,7,2022,3,4,4,1
ORD-02565,2022-07-26,Webcam,South,Online,19,1369.48,0.07,52,3.6,582.0,0.92,24198.71,0.317,7670.99,7,2022,3,7,3,1
ORD-02566,2022-07-26,Laptop,West,Enterprise,10,227.71,0.25,36,8.7,3247.61,0.99,1707.82,0.478,816.34,7,2022,3,2,4,0
ORD-02567,2022-07-27,Phone,South,Enterprise,12,337.04,0.21,69,5.6,799.99,0.88,3195.14,0.445,1421.84,7,2022,3,5,3,0
ORD-02568,2022-07-27,Webcam,Central,Retail,14,1042.2,0.0,28,8.5,4207.69,0.93,14590.8,0.304,4435.6,7,2022,3,7,0,2
ORD-02569,2022-07-27,Phone,Central,Retail,8,1847.7,0.3,28,1.5,4807.61,1.01,10347.12,0.107,1107.14,7,2022,3,5,0,2
ORD-02570,2022-07-27,Laptop,South,Enterprise,16,1726.16,0.23,44,3.6,765.37,0.93,21266.29,0.127,2700.82,7,2022,3,2,3,0
ORD-02571,2022-07-27,Phone,North,Online,17,1939.07,0.2,19,5.6,1942.66,0.84,26371.35,0.444,11708.88,7,2022,3,5,2,1
ORD-02572,2022-07-28,Headphones,Central,Retail,4,1318.43,0.12,64,1.5,4692.63,0.88,4640.87,0.213,988.51,7,2022,3,0,0,2
ORD-02573,2022-07-28,Monitor,North,SMB,6,1367.84,0.17,25,1.3,2406.45,1.12,6811.84,0.227,1546.29,7,2022,3,3,2,3
ORD-02574,2022-07-28,Phone,Central,SMB,12,1268.79,0.08,51,6.6,2723.54,1.18,14007.44,0.156,2185.16,7,2022,3,5,0,3
ORD-02575,2022-07-28,Keyboard,Central,SMB,18,1264.5,0.01,57,6.5,3762.83,0.86,22533.39,0.189,4258.81,7,2022,3,1,0,3
ORD-02576,2022-07-29,Monitor,East,Retail,7,336.88,0.25,37,2.3,1131.61,1.07,1768.62,0.199,351.96,7,2022,3,3,1,2
ORD-02577,2022-07-29,Headphones,West,Enterprise,5,1110.29,0.27,40,2.3,4897.83,1.16,4052.56,0.265,1073.93,7,2022,3,0,4,0
ORD-02578,2022-07-29,Webcam,West,Enterprise,10,802.83,0.05,32,7.5,3926.33,0.92,7626.88,0.349,2661.78,7,2022,3,7,4,0
ORD-02579,2022-07-29,Tablet,North,Enterprise,6,912.95,0.24,65,1.2,890.73,1.13,4163.05,0.241,1003.3,7,2022,3,6,2,0
ORD-02580,2022-07-29,Webcam,West,Retail,14,1071.02,0.22,30,9.2,644.24,1.16,11695.54,0.28,3274.75,7,2022,3,7,4,2
ORD-02581,2022-07-29,Phone,North,Retail,6,300.37,0.05,48,9.4,4681.28,0.92,1712.11,0.173,296.2,7,2022,3,5,2,2
ORD-02582,2022-07-29,Phone,Central,SMB,14,751.0,0.13,66,8.7,3456.64,0.82,9147.18,0.123,1125.1,7,2022,3,5,0,3
ORD-02583,2022-07-29,Keyboard,East,Retail,12,173.73,0.13,63,2.1,288.98,1.17,1813.74,0.239,433.48,7,2022,3,1,1,2
ORD-02584,2022-07-29,Headphones,East,SMB,12,1960.35,0.23,31,0.2,795.74,0.93,18113.63,0.125,2264.2,7,2022,3,0,1,3
ORD-02585,2022-07-30,Keyboard,Central,SMB,8,281.13,0.25,18,9.4,334.36,0.81,1686.78,0.22,371.09,7,2022,3,1,0,3
ORD-02586,2022-07-30,Mouse,South,Enterprise,10,554.12,0.03,44,3.4,4873.0,0.99,5374.96,0.435,2338.11,7,2022,3,4,3,0
ORD-02587,2022-07-30,Headphones,South,Retail,16,1788.02,0.17,50,3.1,2539.47,0.85,23744.91,0.247,5864.99,7,2022,3,0,3,2
ORD-02588,2022-07-31,Laptop,West,Enterprise,8,991.28,0.23,52,2.6,2364.53,1.16,6106.28,0.177,1080.81,7,2022,3,2,4,0
ORD-02589,2022-07-31,Laptop,North,Enterprise,9,314.49,0.24,32,2.4,4783.32,0.86,2151.11,0.461,991.66,7,2022,3,2,2,0
ORD-02590,2022-08-01,Laptop,East,Retail,13,799.25,0.04,22,7.3,2572.72,0.92,9974.64,0.356,3550.97,8,2022,3,2,1,2
ORD-02591,2022-08-01,Keyboard,West,Retail,17,275.94,0.16,54,9.1,2637.0,1.12,3940.42,0.495,1950.51,8,2022,3,1,4,2
ORD-02592,2022-08-01,Laptop,Central,Online,19,440.42,0.26,21,7.9,4922.08,1.12,6192.31,0.22,1362.31,8,2022,3,2,0,1
ORD-02593,2022-08-01,Headphones,East,SMB,17,151.46,0.1,63,6.7,646.02,1.16,2317.34,0.18,417.12,8,2022,3,0,1,3
ORD-02594,2022-08-01,Laptop,North,Online,7,904.54,0.13,37,2.9,4930.2,1.0,5508.65,0.219,1206.39,8,2022,3,2,2,1
ORD-02595,2022-08-02,Tablet,North,SMB,1,1622.94,0.24,56,5.5,911.82,1.19,1233.43,0.425,524.21,8,2022,3,6,2,3
ORD-02596,2022-08-02,Laptop,South,SMB,14,1192.64,0.03,39,2.4,2417.27,1.01,16196.05,0.161,2607.56,8,2022,3,2,3,3
ORD-02597,2022-08-02,Phone,West,SMB,17,1232.37,0.26,41,1.1,1754.31,1.12,15503.21,0.196,3038.63,8,2022,3,5,4,3
ORD-02598,2022-08-02,Mouse,Central,Enterprise,13,441.14,0.09,64,1.2,4781.56,0.94,5218.69,0.381,1988.32,8,2022,3,4,0,0
ORD-02599,2022-08-03,Keyboard,East,Enterprise,2,720.59,0.0,28,6.0,2478.97,1.18,1441.18,0.395,569.27,8,2022,3,1,1,0
ORD-02600,2022-08-03,Monitor,North,Retail,14,1698.22,0.07,63,0.4,212.77,1.07,22110.82,0.484,10701.64,8,2022,3,3,2,2
ORD-02601,2022-08-03,Mouse,East,SMB,1,221.32,0.03,23,9.7,1186.29,0.83,214.68,0.492,105.62,8,2022,3,4,1,3
